,order_id,customer_id,product_id,quantity,price,order_date,id,name,username,email,phone,website,address.street,address.suite,address.city,address.zipcode,address.geo.lat,address.geo.lng,company.name,company.catchPhrase,company.bs,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure
211,9042,9,5,3,95.74,2022-09-16,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
212,9685,9,40,10,99.72,2023-02-19,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
213,9863,9,17,8,67.2,2022-11-24,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
214,3810,9,6,1,80.49,2022-07-16,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
215,1558,9,20,2,10.85,2022-12-21,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
216,8337,9,27,8,41.83,2022-11-04,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
217,9481,9,8,10,97.99,2022-06-04,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
218,7029,9,29,3,68.48,2022-10-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
219,4003,9,11,9,90.44,2023-04-06,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
220,9983,9,8,9,98.42,2022-10-21,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
221,6475,9,25,2,12.59,2022-09-04,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
222,4897,9,49,2,85.9,2022-10-05,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
223,4847,9,33,3,72.79,2022-08-30,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
224,1940,9,13,10,76.01,2023-01-29,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
225,5425,9,17,8,86.03,2022-10-29,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
226,2975,9,39,3,57.33,2022-09-04,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
227,3495,9,36,10,48.31,2022-12-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
228,5334,9,34,1,97.86,2023-01-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
229,3700,9,39,2,37.33,2023-01-13,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
230,5952,9,36,4,11.77,2022-12-01,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
231,8386,9,10,10,16.27,2023-04-08,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
232,1012,9,6,6,29.16,2022-07-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
233,3525,9,30,1,72.61,2023-05-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
234,9721,9,27,7,59.21,2022-07-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
235,9871,9,26,4,53.45,2022-11-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
236,5226,9,23,6,70.42,2022-10-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
237,5476,9,23,7,69.2,2022-08-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
238,9635,9,19,3,21.13,2022-10-17,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
239,8171,9,42,3,45.86,2023-03-20,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
240,4343,9,7,3,37.05,2022-06-27,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
241,6859,9,18,10,88.46,2023-02-11,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
242,1468,9,38,3,73.84,2022-09-18,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
243,3002,9,30,4,58.72,2023-02-07,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
244,4993,9,36,1,29.99,2022-09-06,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
245,2986,9,41,2,65.44,2023-01-21,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
246,9885,9,6,10,22.22,2023-01-01,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
247,7829,9,8,3,27.25,2022-06-09,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
248,5855,9,10,5,46.24,2023-04-30,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
249,8266,9,49,7,27.98,2022-09-25,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
250,8307,9,22,1,27.06,2022-09-11,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
251,3036,9,23,2,17.67,2022-11-23,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
252,9394,9,12,8,90.85,2022-07-01,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
253,2840,9,44,7,42.07,2023-03-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
254,7450,9,28,4,30.98,2023-05-16,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
255,5965,9,44,3,17.48,2023-05-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
256,5612,9,47,6,83.14,2022-09-23,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
257,3193,9,30,3,66.24,2023-03-05,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
258,4660,9,36,4,39.71,2023-05-13,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
259,5138,9,35,10,71.36,2022-06-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
260,4406,9,19,1,80.71,2023-02-08,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
261,1421,9,11,7,48.72,2023-04-21,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
262,3322,9,29,10,57.24,2022-09-28,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
263,2037,9,12,2,72.06,2022-12-13,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
264,9912,9,37,3,90.21,2022-09-07,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
265,9824,9,27,7,21.11,2023-05-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
266,9943,9,11,3,64.66,2022-11-07,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
267,2236,9,45,1,94.18,2023-01-04,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
268,7818,9,34,10,78.94,2023-01-17,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
269,3194,9,44,8,38.73,2022-08-08,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
270,2635,9,10,5,53.48,2022-07-15,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
271,6623,9,47,1,83.05,2023-02-01,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
272,4811,9,19,10,35.89,2022-12-06,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
273,5206,9,32,8,96.42,2023-05-15,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
274,3370,9,43,6,48.6,2023-03-30,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
275,7686,9,26,3,53.46,2023-03-31,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
276,4372,9,38,1,31.66,2023-03-31,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
277,5882,9,31,7,96.43,2023-02-21,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
278,6672,9,16,8,70.66,2022-12-07,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
279,7651,9,23,7,93.29,2022-09-27,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
280,8643,9,47,3,87.02,2023-03-22,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
281,2252,9,11,8,87.59,2022-12-11,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
282,8222,9,44,10,27.24,2022-06-06,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
283,1384,9,29,5,76.93,2023-04-12,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
284,3062,9,2,1,77.66,2023-04-10,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
285,6157,9,30,10,55.13,2023-02-27,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
286,4621,9,4,5,68.12,2022-08-11,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
287,1462,9,50,2,39.2,2023-03-24,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
288,3497,9,35,6,45.91,2022-08-05,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
289,8468,9,14,7,72.33,2023-02-15,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
290,3922,9,23,6,47.85,2022-07-05,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
291,9383,9,11,3,21.61,2023-01-26,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
292,8251,9,45,8,27.27,2022-09-14,9,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,(775)976-6794 x41206,conrad.com,Dayna Park,Suite 449,Bartholomebury,76495-3109,24.6463,-168.8889,Yost and Sons,Switchable contextually-based project,aggregate real-time technologies,800,Clear,clear sky,01n,295.91,296.3,295.91,,1025
